label,total_len,code_len,prompt_len,entropy,api_danger,persistence_risk,sensitive_targets,exfiltration_sites,b64_count,hex_count,injection_keywords,comment_count,line_count,long_line_max
0,2794,0,2794,4.82274036646389,0,0,0,0,0,0,0,0,1,0
0,2105,0,2105,5.0485266977094785,0,0,0,0,0,0,0,0,1,0
0,10982,0,10982,4.89741911057759,0,0,0,0,0,0,0,0,1,0
0,5596,3463,2133,5.7401791638226145,0,0,0,0,0,0,0,6,126,123
0,2062,0,2062,4.9700102299561815,0,0,0,0,0,0,0,0,1,0
0,4034,0,4034,4.974121524498522,0,0,0,0,0,0,3,0,1,0
0,4083,0,4083,4.889590144706848,0,0,0,0,0,0,3,0,1,0
0,4440,0,4440,4.657501644306702,0,0,0,0,0,0,0,0,1,0
0,7602,5611,1991,4.946141487865362,0,19,12,0,0,0,1,13,174,160
0,5527,0,5527,4.8939327022420684,0,0,0,0,0,0,0,0,1,0
0,2693,1117,1576,5.128808422625799,0,0,0,0,0,0,3,1,37,134
0,6760,4927,1833,4.864470916605057,1,0,1,0,0,0,0,7,151,146
0,10745,7814,2931,5.184678692858234,0,0,1,0,0,0,0,20,231,184
0,26715,24996,1719,5.040327188306254,0,0,1,0,0,0,3,41,700,761
0,4812,3679,1133,5.198308362117601,5,0,3,0,0,0,2,4,150,105
0,5325,3972,1353,5.09171010391253,0,0,0,0,0,0,2,2,171,87
0,4126,2616,1510,5.193892865131611,0,0,1,0,0,0,2,9,92,110
0,22367,18132,4235,5.5209971355551755,1,0,23,0,0,0,1,42,588,135
0,22367,18132,4235,5.5209971355551755,1,0,23,0,0,0,1,42,588,135
0,3897,0,3897,4.906402053187513,0,0,0,0,0,0,4,0,1,0
0,12799,0,12799,5.089855198031671,0,0,0,0,0,0,21,0,1,0
0,199987,193690,6297,5.5082312865336345,18,6,21,0,14,0,0,1066,8443,278
0,30330,27742,2588,4.834847562436437,9,0,2,0,0,0,0,19,694,226
0,33321,30336,2985,4.9093660935833965,0,0,1,0,3,0,0,2,807,129
0,1762,0,1762,4.749222386640468,0,0,0,0,0,0,0,0,1,0
0,9397,0,9397,6.398864593010366,0,0,0,0,0,0,0,0,1,0
0,2550,0,2550,5.082227179357697,0,0,0,0,0,0,0,0,1,0
0,1335,0,1335,4.850666619613745,0,0,0,0,0,0,0,0,1,0
0,12872,0,12872,5.092936229763886,0,0,0,0,0,0,24,0,1,0
0,16779,11447,5332,6.026905034836154,3,0,0,0,1,0,0,29,372,175
0,6545,0,6545,5.001558575832426,0,0,0,0,0,0,1,0,1,0
0,12029,10077,1952,4.854960908840298,6,0,0,0,0,0,0,6,292,136
0,16494,12311,4183,4.827646484787098,8,0,0,0,0,0,3,12,349,234
0,1466,0,1466,4.771790781229454,0,0,0,0,0,0,1,0,1,0
0,3215,0,3215,4.596949188864378,0,0,0,0,0,0,0,0,1,0
0,3125,0,3125,4.784479328809529,0,0,0,0,0,0,3,0,1,0
0,3125,0,3125,4.784479328809529,0,0,0,0,0,0,3,0,1,0
0,11967,0,11967,4.910907714774925,0,0,0,0,0,0,0,0,1,0
0,2231,0,2231,4.975407458061559,0,0,0,0,0,0,0,0,1,0
0,18342,17193,1149,5.191736668877773,6,0,0,0,0,0,0,170,694,79
0,2007,0,2007,6.27598512557826,0,0,0,0,0,0,0,0,1,0
0,5928,4703,1225,6.189913768527161,0,0,0,0,0,0,0,22,158,102
0,3142,0,3142,4.5472569361458355,0,0,0,0,0,0,0,0,1,0
0,4321,0,4321,4.972572169670709,0,0,0,0,0,0,0,0,1,0
0,9353,0,9353,5.017313310553307,0,0,0,0,0,0,0,0,1,0
0,9353,0,9353,5.017313310553307,0,0,0,0,0,0,0,0,1,0
0,1863,0,1863,5.235057915368191,0,0,0,0,1,0,0,0,1,0
0,1148,0,1148,5.004253696426791,0,0,0,0,0,0,0,0,1,0
0,32467,31674,793,5.621918597522788,8,0,12,0,0,0,0,60,653,394
0,12314,9489,2825,5.685231023372804,10,0,21,0,0,0,0,32,397,81
0,8766,7438,1328,5.037957015641125,13,0,1,0,0,0,0,24,228,113
0,58425,56215,2210,5.163356607030951,44,0,6,0,0,0,0,99,1675,125
0,7243,4481,2762,4.955912599725446,3,0,0,0,0,0,0,11,131,86
0,9629,0,9629,4.892354208010428,0,0,0,0,0,0,1,0,1,0
0,15845,8481,7364,5.353985702347529,13,0,15,0,0,0,0,9,238,112
0,3728,0,3728,4.585049879444063,0,0,0,0,0,0,0,0,1,0
0,331,0,331,6.6010462837677375,0,0,0,0,0,0,0,0,1,0
0,1286,0,1286,4.999104280743787,0,0,0,0,0,0,0,0,1,0
0,13172,9317,3855,5.298958695845426,6,0,4,0,0,0,2,16,295,161
0,12930,9407,3523,5.308736488571136,6,0,6,0,0,0,2,13,261,201
0,6509,2958,3551,5.300685949028248,2,0,11,0,3,0,0,20,86,228
0,9014,0,9014,4.326087563505724,0,0,0,0,0,0,0,0,1,0
0,22716,17868,4848,4.969253268385043,0,0,37,0,5,5,0,13,461,307
0,65396,63260,2136,5.367346612618635,155,14,49,2,0,0,5,92,1881,249
0,47319,32386,14933,4.936750892031635,14,5,18,0,5,0,22,41,901,181
0,16268,14807,1461,5.626467544842546,0,0,0,0,0,0,0,70,648,129
0,16297,11228,5069,6.126048507609036,3,0,0,0,0,0,0,29,360,133
0,2076,0,2076,4.852238268339224,0,0,0,0,0,0,0,0,1,0
0,3527,0,3527,6.6693754720591425,0,0,0,0,0,0,0,0,1,0
0,30147,28178,1969,5.088942693322825,6,0,0,0,1,0,0,6,932,148
0,51307,46790,4517,4.8684829918944015,12,0,0,0,0,0,2,136,1176,136
0,20291,17921,2370,5.364577498070429,3,12,0,0,0,0,0,34,472,159
0,1548,0,1548,4.691019300955405,0,0,0,0,0,0,0,0,1,0
0,17656,0,17656,5.048221464362695,0,0,0,0,0,0,0,0,1,0
0,26829,20769,6060,5.206310520014526,39,0,11,0,0,0,0,65,656,156
0,2020,0,2020,6.660698930768584,0,0,0,0,0,0,0,0,1,0
0,15987,9732,6255,6.467471790426318,1,0,0,0,1,0,0,50,333,158
0,24020,21475,2545,4.596648415480183,2,0,0,0,0,0,1,61,650,136
0,4621,3426,1195,6.094986519839135,0,0,1,0,0,0,0,10,158,82
0,104294,100475,3819,5.125542140904719,17,0,17,0,0,0,0,409,3192,140
0,11500,9436,2064,5.934202365105643,0,0,0,0,0,0,0,35,321,142
0,590,0,590,6.292847662993595,0,0,0,0,0,0,0,0,1,0
0,946,0,946,5.033461105400935,0,0,0,0,0,0,0,0,1,0
0,31033,25709,5324,5.258332245196585,48,0,0,0,0,0,0,36,937,111
0,716,0,716,4.751120229619521,0,0,0,0,0,0,0,0,1,0
0,2342,0,2342,5.965182702079491,0,0,0,0,0,0,0,0,1,0
0,2953,0,2953,6.809509339932693,0,0,0,0,0,0,0,0,1,0
0,10315,0,10315,4.940979909084501,0,0,0,0,0,0,0,0,1,0
0,10315,0,10315,4.940979909084501,0,0,0,0,0,0,0,0,1,0
0,10315,0,10315,4.940979909084501,0,0,0,0,0,0,0,0,1,0
0,10322,0,10322,4.9407313892773015,0,0,0,0,0,0,0,0,1,0
0,10320,0,10320,4.940965423511007,0,0,0,0,0,0,0,0,1,0
0,10315,0,10315,4.940979909084501,0,0,0,0,0,0,0,0,1,0
0,10315,0,10315,4.940979909084501,0,0,0,0,0,0,0,0,1,0
0,8076,0,8076,4.769627824779107,0,0,0,0,0,0,0,0,1,0
0,5658,2806,2852,5.333163489760329,1,0,0,0,0,0,0,14,91,97
0,23423,0,23423,4.998175761707626,0,0,0,0,0,0,7,0,1,0
0,1967,0,1967,6.118977202354527,0,0,0,0,0,0,1,0,1,0
0,13375,12300,1075,4.481281425349403,0,0,0,0,0,0,1,18,349,135
0,24776,19844,4932,5.228023274546038,2,0,0,0,0,0,0,112,619,129
0,14860,0,14860,5.04555648951372,0,0,0,0,0,0,0,0,1,0
0,30492,24616,5876,5.745250838412392,0,0,7,0,0,0,0,78,409,314
0,6950,3752,3198,5.319765263232816,0,0,5,0,0,0,0,13,107,127
0,13544,0,13544,4.787895504347151,0,0,0,0,0,0,0,0,1,0
0,2811,0,2811,5.087894623260105,0,0,0,0,0,0,0,0,1,0
0,4070,0,4070,5.023038801472182,0,0,0,0,0,0,1,0,1,0
0,3131,0,3131,4.896149625660631,0,0,0,0,0,0,0,0,1,0
0,17150,438,16712,5.587804104729105,0,0,0,0,0,0,0,0,19,72
0,1745,0,1745,5.125114596981577,0,0,0,0,1,0,0,0,1,0
0,1216,0,1216,4.801539552843618,0,0,0,0,0,0,0,0,1,0
0,25120,23830,1290,4.5914543537404,11,0,2,0,0,0,0,43,702,125
0,24699,17995,6704,5.765062661153235,18,0,40,0,0,0,0,36,710,126
0,2146,1264,882,5.679891179231241,1,0,0,0,0,0,0,13,55,102
0,33332,29817,3515,5.021559236848727,31,0,4,0,0,0,0,72,1016,146
0,29425,24980,4445,5.923681980145157,17,0,3,0,4,4,0,123,941,116
0,2895,550,2345,5.14141524663062,1,0,0,0,0,0,0,4,24,119
0,5227,3504,1723,4.983202634841743,2,0,0,0,0,0,0,3,103,110
0,4591,2506,2085,4.965519661256919,2,0,0,0,0,0,0,3,78,113
0,4896,3504,1392,4.909507742842556,2,0,0,0,0,0,0,3,103,110
0,5227,3504,1723,4.983202634841743,2,0,0,0,0,0,0,3,103,110
0,5227,3504,1723,4.983202634841743,2,0,0,0,0,0,0,3,103,110
0,971,0,971,6.195934601967205,0,0,0,0,0,0,0,0,1,0
0,14300,12398,1902,4.878367907510875,0,0,0,0,0,0,0,18,303,143
0,5253,2323,2930,5.6537985561416635,2,0,0,0,0,0,0,4,82,103
0,4896,3504,1392,4.909507742842556,2,0,0,0,0,0,0,3,103,110
0,6632,2603,4029,6.757400870549083,0,0,1,0,0,0,2,2,97,135
0,27382,23534,3848,5.3051893438554645,6,0,23,0,0,0,0,39,642,113
0,8067,5126,2941,5.888613758105993,0,0,0,0,0,0,0,25,297,73
0,3701,1171,2530,5.624490385222534,0,0,0,0,0,0,0,6,51,84
0,11212,7855,3357,6.124729989380296,5,0,2,0,0,0,0,45,229,158
0,3458,2692,766,5.290698927762031,3,0,0,0,0,0,0,16,116,72
0,515,0,515,4.536798492420002,0,0,0,0,0,0,1,0,1,0
0,5769,4860,909,5.7096393179769125,0,0,0,0,0,0,0,4,156,106
0,12654,0,12654,4.696863503505507,0,0,0,0,0,0,0,0,1,0
0,28152,20694,7458,6.1550734329097585,0,0,0,0,0,0,0,111,662,109
0,8007,0,8007,5.206276305479274,0,0,0,0,0,0,0,0,1,0
0,18530,0,18530,4.976196316115746,0,0,0,0,0,0,3,0,1,0
0,3620,0,3620,5.5321652629786655,0,0,0,0,1,0,0,0,1,0
0,14252,8589,5663,6.187567604656884,1,0,0,0,0,0,0,6,273,99
0,34051,25364,8687,6.110370429149564,21,0,3,0,0,0,0,126,959,116
0,23864,11392,12472,4.810816057337662,0,0,0,0,0,0,0,13,324,118
0,2055,0,2055,4.931500127847907,0,0,0,0,0,0,1,0,1,0
0,50035,46212,3823,4.856595592037409,9,1,0,0,0,0,0,59,1183,134
0,54014,47338,6676,5.935171096476332,10,0,0,0,0,0,0,204,1421,1552
0,18014,0,18014,5.192440756412226,0,0,0,0,0,0,15,0,1,0
0,2060,899,1161,5.084592318439357,0,0,0,0,0,0,0,9,33,91
0,2125,1155,970,5.124748867208598,0,0,0,0,0,0,0,2,39,90
0,2125,1155,970,5.124748867208598,0,0,0,0,0,0,0,2,39,90
0,1362,705,657,4.972146401560803,0,0,0,0,0,0,0,1,20,84
0,1995,1205,790,5.216980818666648,0,0,0,0,0,0,0,1,32,141
0,3767,1575,2192,5.324110025630536,3,0,0,0,0,0,0,1,50,101
0,6580,0,6580,5.036749640156887,0,0,0,0,0,0,1,0,1,0
0,28047,25714,2333,5.392321350884689,0,0,0,0,0,0,0,105,933,116
0,3637,0,3637,6.962824583950686,0,0,0,0,0,0,1,0,1,0
0,3690,0,3690,6.742425705503656,0,0,0,0,0,0,1,0,1,0
0,6194,0,6194,4.846516812732931,0,0,0,0,0,0,0,0,1,0
0,915,0,915,6.342733517517916,0,0,0,0,0,0,0,0,1,0
0,2099,1672,427,5.786689239245958,5,0,0,0,0,0,0,7,58,107
0,9931,7619,2312,5.759144198933549,1,0,0,0,0,0,0,53,287,107
0,5934,4166,1768,5.754381217096532,0,0,1,0,0,0,0,10,133,91
0,6072,1257,4815,6.149139424025683,0,0,0,0,0,0,0,6,42,96
0,19766,18061,1705,5.345048804207464,5,0,0,0,0,0,0,38,618,101
0,1992,0,1992,6.331920637439375,0,0,0,0,2,0,0,0,1,0
0,10260,6371,3889,6.219098994429717,8,2,1,0,0,0,0,23,253,103
0,25402,20207,5195,5.949337676613051,10,4,12,0,0,0,0,49,881,105
0,1063579,1062337,1242,5.421081564333613,132,35,34,0,8,2,0,162,921,66063
0,17931,14821,3110,5.610286846314893,0,0,0,0,3,0,0,72,546,131
0,6003,3976,2027,5.540025970386676,6,0,2,0,0,0,0,30,145,275
0,1966,526,1440,6.21913949508835,0,0,0,0,0,0,0,1,20,79
0,7400,6407,993,5.5115240117498905,2,0,0,0,0,0,0,18,236,136
0,4730,0,4730,5.019892773198141,0,0,0,0,0,0,1,0,1,0
0,18376,11855,6521,6.321090619959144,0,0,70,0,0,0,0,24,416,110
0,874,0,874,6.614580097439324,0,0,0,0,0,0,0,0,1,0
0,2620,0,2620,4.8023763533398816,0,0,0,0,0,0,0,0,1,0
0,1513,0,1513,7.327857013153235,0,0,0,0,0,0,0,0,1,0
0,10627,0,10627,5.034738563538739,0,0,0,0,0,0,1,0,1,0
0,10627,0,10627,5.034738563538739,0,0,0,0,0,0,1,0,1,0
0,16962,0,16962,4.950994698375801,0,0,0,0,0,0,1,0,1,0
0,6864,0,6864,5.02833135478011,0,0,0,0,0,0,0,0,1,0
0,3438,0,3438,6.138688110103383,0,0,0,0,0,0,0,0,1,0
0,1745,0,1745,4.966714294435418,0,0,0,0,0,0,0,0,1,0
0,1796,0,1796,5.04613049789799,0,0,0,0,0,0,0,0,1,0
0,6889,4605,2284,5.697729687132206,0,0,2,0,0,0,0,11,188,107
0,8003,4717,3286,5.88923970726786,0,0,3,0,0,0,0,11,184,99
0,1831,217,1614,6.341019894246159,2,0,0,0,0,0,0,2,11,36
0,5119,4399,720,5.659009391490923,0,0,0,0,0,0,0,6,158,160
0,1762,0,1762,5.023585065657049,0,0,0,0,0,0,0,0,1,0
0,1191,0,1191,4.943626207609408,0,0,0,0,0,0,0,0,1,0
0,1173,0,1173,4.927661114209435,0,0,0,0,0,0,0,0,1,0
0,1164,0,1164,4.929544945309537,0,0,0,0,0,0,0,0,1,0
0,1182,0,1182,4.923649755581005,0,0,0,0,0,0,0,0,1,0
0,1254,0,1254,4.950521178414194,0,0,0,0,0,0,0,0,1,0
0,1155,0,1155,4.904734284046474,0,0,0,0,0,0,0,0,1,0
0,1720,0,1720,6.1512745477166755,0,0,0,0,0,0,0,0,1,0
0,4109,0,4109,4.7972283624789185,0,0,0,0,0,0,1,0,1,0
0,3474,0,3474,4.833268535127562,0,0,0,0,0,0,3,0,1,0
0,34756,34061,695,4.73226268692516,1,0,3,0,1,1,0,104,900,147
0,39299,32508,6791,5.543852441812526,11,0,0,0,1,0,0,134,842,242
0,2162,0,2162,5.084755119555188,0,0,0,0,0,0,0,0,1,0
0,249795,240123,9672,4.920484148803603,125,0,15,0,0,0,0,775,7357,216
0,52980,51551,1429,5.1370544959044455,4,0,14,0,0,0,0,134,1852,113
0,2505,0,2505,4.675342542262444,0,0,0,0,0,0,0,0,1,0
0,2505,0,2505,4.675342542262444,0,0,0,0,0,0,0,0,1,0
0,4609,3545,1064,5.031125564244371,10,0,2,0,0,0,0,5,158,80
0,16531,10622,5909,5.1209682006322135,1,0,10,0,0,0,1,24,387,153
0,27981,0,27981,5.015439318903859,0,0,0,0,0,0,1,0,1,0
0,2072,0,2072,6.619138848867409,0,0,0,0,0,0,0,0,1,0
0,10680,0,10680,4.891982850724572,0,0,0,0,0,0,0,0,1,0
0,7440,0,7440,4.715492994193904,0,0,0,0,0,0,0,0,1,0
0,15245,9016,6229,5.511728983920045,12,0,0,0,0,0,0,20,244,154
0,4313,0,4313,5.212783904295115,0,0,0,0,0,0,0,0,1,0
0,6505,5628,877,5.106321095095054,4,0,0,0,0,0,0,7,175,125
0,20944,14809,6135,5.438868872208909,7,0,0,0,0,0,0,57,479,156
0,845,0,845,5.059539442654693,0,0,0,0,0,0,0,0,1,0
0,16477,0,16477,4.956216723538397,0,0,0,0,0,0,3,0,1,0
0,1852,0,1852,7.596475001114812,0,0,0,0,0,0,0,0,1,0
0,5498,0,5498,4.954929321633945,0,0,0,0,0,0,0,0,1,0
0,173464,171803,1661,4.7597230917535525,45,0,1,0,0,0,0,231,4872,146
0,5757,0,5757,4.786295677106684,0,0,0,0,0,0,1,0,1,0
0,8683,0,8683,4.8137361179364095,0,0,0,0,0,0,0,0,1,0
0,679,0,679,5.040227548050322,0,0,0,0,0,0,0,0,1,0
0,12683,10174,2509,5.657759170140541,0,0,0,0,0,0,0,28,333,138
0,1415,0,1415,4.757586799611802,0,0,0,0,0,0,0,0,1,0
0,2633,0,2633,4.536863719157919,0,0,0,0,0,0,0,0,1,0
0,3568,0,3568,4.713498192160456,0,0,0,0,0,0,0,0,1,0
0,9012,7146,1866,5.313377844612707,4,0,23,0,0,0,0,13,167,131
0,246347,237820,8527,5.209568302388178,61,0,22,0,62,0,1,463,6071,175
0,1489,0,1489,4.9992355787807,0,0,0,0,0,0,0,0,1,0
0,12101,10999,1102,5.667106631073724,8,0,6,0,0,0,0,45,463,100
0,8078,0,8078,4.656110419674135,0,0,0,0,0,0,0,0,1,0
0,4600,1628,2972,6.033066473586019,1,2,0,0,0,0,0,16,80,58
0,5463,0,5463,4.883076458943244,0,0,0,0,0,0,0,0,1,0
0,4192,0,4192,4.808726033744465,0,0,0,0,0,0,0,0,1,0
0,8179,0,8179,6.984007141106165,0,0,0,0,0,0,0,0,1,0
0,11937,0,11937,4.724864110696253,0,0,0,0,0,0,0,0,1,0
0,11937,0,11937,4.724864110696253,0,0,0,0,0,0,0,0,1,0
0,360,0,360,6.906817903013184,0,0,0,0,0,0,0,0,1,0
0,8946,0,8946,4.907581944247899,0,0,0,0,0,0,1,0,1,0
0,6459,0,6459,4.987935523855012,0,0,0,0,0,0,0,0,1,0
0,15782,0,15782,4.308832220042783,0,0,0,0,0,0,0,0,1,0
0,56991,52941,4050,5.257546397995923,74,0,1,0,0,0,0,51,1786,180
0,481647,478828,2819,4.975414716893494,129,9,150,0,2,1,0,261,11332,39066
0,49082,47225,1857,5.358235376873839,34,0,0,0,0,0,0,195,1833,129
0,2430,0,2430,4.794338447602894,0,0,0,0,0,0,0,0,1,0
0,17314,11431,5883,5.388494109668422,5,0,0,0,1,0,0,66,383,122
0,12862,6544,6318,5.325668319703933,3,0,0,0,0,0,1,33,174,122
0,2154,0,2154,6.581002740105299,0,0,0,0,0,0,0,0,1,0
0,2805,0,2805,7.261014606255165,0,0,0,0,0,0,2,0,1,0
